"gender,age,income,goal,dec,attr,sinc,intel,fun,amb,shar,like,prob,met"
"0,24.0,62997.0,2.0,0,5.0,6.0,7.0,4.0,6.0,6.0,5.0,5.0,0.0"
"0,24.0,62997.0,2.0,0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,0.0"
"0,24.0,62997.0,2.0,0,5.0,6.0,7.0,4.0,7.0,5.0,5.0,4.0,0.0"
"0,24.0,46608.0,2.0,0,5.0,7.0,8.0,6.0,8.0,0.0,3.0,0.0,0.0"
"0,24.0,46608.0,2.0,0,5.0,7.0,7.0,7.0,7.0,2.0,3.0,2.0,0.0"
"0,24.0,46608.0,2.0,0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0,0.0"
"0,24.0,46608.0,2.0,0,3.0,5.0,6.0,6.0,6.0,2.0,6.0,2.0,0.0"
"0,24.0,46608.0,2.0,0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,3.0,0.0"
"0,24.0,46608.0,2.0,0,2.0,7.0,8.0,5.0,8.0,0.0,3.0,0.0,0.0"
"0,24.0,46608.0,2.0,0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,4.0,0.0"
"0,24.0,46608.0,2.0,0,3.0,4.0,6.0,5.0,5.0,6.0,3.0,2.0,0.0"
"0,24.0,46608.0,2.0,0,3.0,5.0,6.0,4.0,6.0,7.0,3.0,2.0,0.0"
"0,24.0,46608.0,2.0,0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0"
"0,24.0,46608.0,2.0,0,4.0,7.0,9.0,6.0,9.0,6.0,6.0,5.0,0.0"
"0,24.0,46608.0,2.0,0,6.0,7.0,8.0,8.0,7.0,8.0,7.0,5.0,0.0"
"0,24.0,46608.0,2.0,0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,2.0,0.0"
"0,24.0,46608.0,2.0,0,3.0,5.0,6.0,5.0,7.0,6.0,3.0,2.0,0.0"
"0,24.0,46608.0,2.0,0,3.0,4.0,6.0,3.0,7.0,3.0,3.0,1.0,0.0"
"0,24.0,46608.0,2.0,0,4.0,5.0,6.0,6.0,7.0,5.0,4.0,2.0,0.0"
"0,24.0,46608.0,2.0,0,5.0,7.0,7.0,9.0,9.0,3.0,5.0,3.0,0.0"
"0,24.0,46608.0,2.0,0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,3.0,0.0"
"0,24.0,46608.0,2.0,0,5.0,7.0,9.0,8.0,10.0,2.0,5.0,0.0,0.0"
"0,24.0,46608.0,2.0,0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,0.0"
"0,24.0,46608.0,2.0,0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,0.0"
"0,25.0,37881.0,1.0,0,5.0,3.0,9.0,4.0,4.0,3.0,3.0,1.0,0.0"
"0,25.0,37881.0,1.0,0,6.0,8.0,7.0,5.0,4.0,2.0,5.0,6.0,0.0"
"0,25.0,37881.0,1.0,1,7.0,10.0,10.0,6.0,3.0,9.0,8.0,8.0,0.0"
"0,25.0,37881.0,1.0,1,8.0,9.0,10.0,5.0,4.0,9.0,7.0,6.0,0.0"
"0,25.0,37881.0,1.0,1,5.0,6.0,10.0,8.0,7.0,7.0,7.0,4.0,0.0"
"0,25.0,37881.0,1.0,0,5.0,6.0,10.0,2.0,3.0,3.0,4.0,3.0,0.0"
"0,25.0,37881.0,1.0,1,9.0,10.0,8.0,6.0,7.0,7.0,7.0,7.0,0.0"
"0,25.0,37881.0,1.0,1,6.0,10.0,9.0,9.0,4.0,5.0,6.0,5.0,0.0"
"0,25.0,37881.0,1.0,0,4.0,10.0,10.0,3.0,3.0,2.0,5.0,5.0,0.0"
"0,25.0,37881.0,1.0,0,5.0,4.0,8.0,2.0,3.0,3.0,4.0,6.0,0.0"
"0,25.0,37881.0,1.0,0,6.0,5.0,9.0,4.0,6.0,2.0,5.0,3.0,0.0"
"0,25.0,37881.0,1.0,0,4.0,5.0,9.0,2.0,4.0,4.0,4.0,6.0,0.0"
"0,25.0,37881.0,1.0,1,6.0,7.0,9.0,3.0,6.0,4.0,7.0,6.0,0.0"
"0,25.0,48944.0,2.0,1,7.0,8.0,9.0,6.0,7.0,4.0,7.0,5.0,0.0"
"0,25.0,48944.0,2.0,0,5.0,6.0,7.0,5.0,5.0,3.0,4.0,3.0,0.0"
"0,25.0,48944.0,2.0,0,7.0,8.0,8.0,5.0,8.0,4.0,5.0,4.0,0.0"
"0,25.0,48944.0,2.0,0,7.0,2.0,8.0,8.0,5.0,7.0,8.0,3.0,1.0"
"0,25.0,48944.0,2.0,1,7.0,3.0,10.0,10.0,7.0,7.0,8.0,10.0,1.0"
"0,25.0,48944.0,2.0,0,7.0,7.0,8.0,6.0,5.0,6.0,7.0,4.0,1.0"
"0,25.0,48944.0,2.0,0,5.0,1.0,8.0,4.0,5.0,2.0,5.0,1.0,0.0"
"0,25.0,48944.0,2.0,0,5.0,7.0,8.0,5.0,5.0,2.0,5.0,3.0,1.0"
"0,25.0,48944.0,2.0,1,7.0,8.0,8.0,5.0,7.0,6.0,7.0,6.0,0.0"
"0,25.0,48944.0,2.0,0,7.0,7.0,8.0,8.0,6.0,4.0,7.0,5.0,0.0"
"0,25.0,48944.0,2.0,0,6.0,9.0,9.0,5.0,7.0,2.0,6.0,5.0,0.0"
"0,25.0,48944.0,2.0,0,6.0,8.0,8.0,4.0,7.0,4.0,7.0,4.0,0.0"
"0,25.0,48944.0,2.0,0,6.0,8.0,8.0,4.0,8.0,3.0,6.0,5.0,0.0"
"0,25.0,48944.0,2.0,0,6.0,6.0,7.0,4.0,8.0,2.0,5.0,4.0,0.0"
"0,25.0,48944.0,2.0,0,7.0,7.0,7.0,6.0,6.0,4.0,7.0,4.0,0.0"
"0,25.0,48944.0,2.0,0,7.0,8.0,7.0,7.0,7.0,5.0,7.0,5.0,0.0"
"0,25.0,48944.0,2.0,0,7.0,7.0,9.0,7.0,4.0,4.0,7.0,5.0,1.0"
"0,25.0,48944.0,2.0,0,6.0,8.0,8.0,6.0,7.0,4.0,7.0,4.0,1.0"
"0,25.0,48944.0,2.0,0,7.0,7.0,8.0,6.0,8.0,4.0,6.0,4.0,0.0"
"0,25.0,48944.0,2.0,0,6.0,6.0,7.0,6.0,8.0,3.0,5.0,4.0,0.0"
"0,26.0,77112.0,1.0,0,6.0,8.0,8.0,6.0,5.0,7.0,6.0,5.0,0.0"
"0,26.0,77112.0,1.0,0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,5.0,0.0"
"0,26.0,77112.0,1.0,1,8.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,0.0"
"0,26.0,77112.0,1.0,1,8.0,10.0,9.0,8.0,7.0,8.0,9.0,10.0,1.0"
"0,26.0,77112.0,1.0,1,8.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0,0.0"
"0,26.0,77112.0,1.0,0,5.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0,0.0"
"0,26.0,77112.0,1.0,1,8.0,6.0,8.0,8.0,8.0,5.0,6.0,5.0,1.0"
"0,26.0,77112.0,1.0,1,4.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,1.0"
"0,26.0,77112.0,1.0,0,6.0,8.0,9.0,6.0,6.0,5.0,6.0,5.0,0.0"
"0,26.0,77112.0,1.0,0,5.0,7.0,8.0,8.0,8.0,5.0,6.0,5.0,0.0"
"0,26.0,77112.0,1.0,0,3.0,6.0,7.0,5.0,7.0,4.0,7.0,5.0,0.0"
"0,26.0,77112.0,1.0,0,3.0,5.0,6.0,5.0,4.0,3.0,6.0,5.0,0.0"
"0,26.0,77112.0,1.0,0,5.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,0.0"
"0,26.0,77112.0,1.0,0,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,0.0"
"0,26.0,77112.0,1.0,0,6.0,4.0,6.0,5.0,6.0,4.0,3.0,4.0,0.0"
"0,26.0,77112.0,1.0,1,7.0,6.0,7.0,8.0,7.0,6.0,7.0,5.0,0.0"
"0,26.0,77112.0,1.0,1,6.0,7.0,7.0,9.0,8.0,6.0,8.0,6.0,0.0"
"0,26.0,77112.0,1.0,1,7.0,8.0,7.0,6.0,6.0,8.0,7.0,5.0,0.0"
"0,26.0,77112.0,1.0,1,4.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,1.0"
"0,26.0,77112.0,1.0,0,6.0,6.0,6.0,8.0,8.0,4.0,6.0,7.0,0.0"
"0,26.0,77112.0,1.0,0,7.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,0.0"
"0,26.0,18283.0,1.0,1,8.0,10.0,10.0,9.0,10.0,5.0,8.0,5.0,0.0"
"0,26.0,18283.0,1.0,1,8.0,9.0,8.0,7.0,8.0,5.0,7.0,2.0,0.0"
"0,26.0,18283.0,1.0,0,5.0,10.0,9.0,7.0,7.0,7.0,8.0,1.0,0.0"
"0,26.0,18283.0,1.0,0,5.0,9.0,7.0,7.0,7.0,3.0,7.0,0.0,0.0"
"0,26.0,18283.0,1.0,0,8.0,8.0,8.0,8.0,8.0,0.0,7.0,0.0,0.0"
"0,26.0,18283.0,1.0,0,4.0,7.0,7.0,7.0,7.0,3.0,7.0,2.0,0.0"
"0,26.0,18283.0,1.0,0,9.0,9.0,8.0,9.0,7.0,5.0,8.0,2.0,0.0"
"0,26.0,18283.0,1.0,0,6.0,9.0,9.0,9.0,7.0,3.0,8.0,5.0,0.0"
"0,26.0,18283.0,1.0,0,7.0,4.0,9.0,6.0,7.0,3.0,7.0,3.0,0.0"
"0,26.0,18283.0,1.0,1,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,0.0"
"0,26.0,18283.0,1.0,1,8.0,10.0,9.0,9.0,9.0,5.0,7.0,7.0,0.0"
"0,26.0,18283.0,1.0,0,6.0,10.0,9.0,6.0,8.0,3.0,6.0,2.0,0.0"
"0,26.0,18283.0,1.0,0,6.0,10.0,8.0,7.0,8.0,6.0,7.0,6.0,0.0"
"0,26.0,18283.0,1.0,0,6.0,10.0,10.0,9.0,10.0,5.0,8.0,5.0,0.0"
"0,26.0,18283.0,1.0,1,5.0,10.0,9.0,7.0,7.0,7.0,8.0,1.0,0.0"
"0,26.0,18283.0,1.0,1,6.0,10.0,9.0,10.0,8.0,5.0,10.0,6.0,0.0"
"0,26.0,18283.0,1.0,0,4.0,10.0,10.0,8.0,10.0,2.0,8.0,4.0,0.0"
"0,26.0,18283.0,1.0,1,10.0,8.0,9.0,10.0,10.0,7.0,9.0,4.0,0.0"
"0,26.0,18283.0,1.0,0,9.0,9.0,9.0,4.0,10.0,3.0,7.0,4.0,0.0"
"0,26.0,31432.0,1.0,0,3.0,6.0,6.0,5.0,6.0,3.0,2.0,3.0,0.0"
"0,26.0,31432.0,1.0,1,6.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,0.0"
"0,26.0,31432.0,1.0,0,5.0,6.0,7.0,5.0,8.0,5.0,5.0,6.0,0.0"
"0,26.0,31432.0,1.0,0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,0.0"
"0,26.0,31432.0,1.0,1,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,0.0"
"0,26.0,31432.0,1.0,0,3.0,6.0,7.0,7.0,7.0,3.0,6.0,3.0,0.0"
"0,26.0,31432.0,1.0,1,7.0,8.0,8.0,8.0,7.0,5.0,7.0,6.0,0.0"
"0,26.0,31432.0,1.0,1,5.0,7.0,8.0,7.0,5.0,6.0,6.0,6.0,1.0"
"0,26.0,31432.0,1.0,0,4.0,4.0,6.0,3.0,6.0,5.0,3.0,3.0,0.0"
"0,26.0,31432.0,1.0,1,8.0,8.0,7.0,5.0,5.0,6.0,6.0,5.0,1.0"
"0,26.0,31432.0,1.0,0,4.0,8.0,8.0,8.0,6.0,4.0,6.0,3.0,1.0"
"0,26.0,31432.0,1.0,1,7.0,8.0,8.0,6.0,6.0,5.0,6.0,6.0,0.0"
"0,26.0,31432.0,1.0,0,2.0,5.0,6.0,2.0,6.0,7.0,3.0,4.0,0.0"
"0,26.0,31432.0,1.0,0,4.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,0.0"
"0,26.0,31432.0,1.0,0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,3.0,0.0"
"0,26.0,31432.0,1.0,1,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,0.0"
"0,26.0,31432.0,1.0,0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,1.0"
"0,26.0,31432.0,1.0,0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,4.0,0.0"
"0,26.0,31432.0,1.0,0,7.0,6.0,6.0,3.0,6.0,5.0,6.0,4.0,0.0"
"0,26.0,31432.0,1.0,0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,4.0,0.0"
"0,26.0,31432.0,1.0,0,3.0,7.0,6.0,4.0,6.0,4.0,3.0,4.0,0.0"
"0,32.0,73073.0,4.0,1,6.0,6.0,6.0,4.0,4.0,9.0,6.0,3.0,0.0"
"0,32.0,73073.0,4.0,0,5.0,6.0,6.0,4.0,4.0,3.0,5.0,1.0,0.0"
"0,32.0,73073.0,4.0,0,8.0,6.0,10.0,5.0,6.0,8.0,6.0,1.0,0.0"
"0,32.0,73073.0,4.0,0,6.0,5.0,8.0,4.0,6.0,8.0,8.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,5.0,6.0,6.0,5.0,6.0,4.0,7.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,3.0,0.0"
"0,32.0,73073.0,4.0,0,6.0,4.0,5.0,5.0,6.0,3.0,6.0,2.0,0.0"
"0,32.0,73073.0,4.0,1,8.0,10.0,10.0,5.0,8.0,4.0,9.0,3.0,0.0"
"0,32.0,73073.0,4.0,1,9.0,6.0,9.0,3.0,6.0,2.0,8.0,3.0,0.0"
"0,32.0,73073.0,4.0,0,9.0,8.0,8.0,8.0,6.0,2.0,8.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,8.0,8.0,8.0,4.0,6.0,2.0,8.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,5.0,6.0,8.0,2.0,5.0,2.0,7.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,6.0,8.0,8.0,4.0,8.0,6.0,8.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,6.0,8.0,9.0,5.0,6.0,3.0,9.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,9.0,5.0,8.0,3.0,6.0,3.0,6.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,6.0,7.0,7.0,6.0,7.0,3.0,7.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,9.0,6.0,8.0,4.0,7.0,2.0,8.0,2.0,0.0"
"0,32.0,73073.0,4.0,0,6.0,8.0,8.0,4.0,8.0,3.0,6.0,3.0,0.0"
"0,24.0,26706.0,5.0,1,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,0.0"
"0,24.0,26706.0,5.0,1,7.0,8.0,9.0,7.0,8.0,8.0,8.0,6.0,0.0"
"0,24.0,26706.0,5.0,1,9.5,9.0,9.0,8.0,9.0,8.0,9.0,7.0,0.0"
"0,24.0,26706.0,5.0,0,5.0,8.0,8.0,7.0,7.0,5.0,8.0,5.0,0.0"
"0,24.0,26706.0,5.0,0,5.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,0.0"
"0,24.0,26706.0,5.0,0,5.0,7.0,8.0,6.0,5.0,5.0,6.0,8.0,0.0"
"0,24.0,26706.0,5.0,0,6.0,8.0,8.0,5.0,8.0,6.0,7.0,5.0,0.0"
"0,24.0,26706.0,5.0,0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,0.0"
"0,24.0,26706.0,5.0,0,5.0,5.0,6.0,4.0,7.0,6.0,4.0,5.0,0.0"
"0,24.0,26706.0,5.0,1,5.0,7.0,9.0,6.0,8.0,8.0,8.0,4.0,0.0"
"0,24.0,26706.0,5.0,1,8.0,8.0,9.0,8.0,8.0,8.0,9.0,6.0,0.0"
"0,24.0,26706.0,5.0,0,5.0,8.0,9.0,7.0,9.0,8.0,9.0,6.0,0.0"
"0,24.0,26706.0,5.0,1,9.0,8.0,9.0,8.0,8.0,7.0,9.0,6.0,0.0"
"0,24.0,26706.0,5.0,1,7.0,8.0,9.0,6.0,9.0,7.0,8.0,5.0,0.0"
"0,23.0,50060.0,2.0,0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,0.0"
"0,23.0,50060.0,2.0,0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,0.0"
"0,23.0,50060.0,2.0,0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,0.0"
"0,23.0,50060.0,2.0,0,4.0,4.0,7.0,4.0,4.0,5.0,4.0,4.0,0.0"
"0,23.0,50060.0,2.0,1,6.0,5.0,7.0,5.0,6.0,5.0,6.0,4.0,0.0"
"0,23.0,50060.0,2.0,0,4.0,4.0,6.0,4.0,4.0,2.0,4.0,4.0,0.0"
"0,23.0,50060.0,2.0,1,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,0.0"
"0,23.0,50060.0,2.0,0,5.0,4.0,8.0,4.0,4.0,6.0,5.0,5.0,0.0"
"0,23.0,50060.0,2.0,0,4.0,5.0,6.0,3.0,4.0,4.0,5.0,4.0,0.0"
"0,23.0,50060.0,2.0,1,7.0,7.0,7.0,7.0,5.0,6.0,7.0,5.0,0.0"
"0,23.0,50060.0,2.0,0,4.0,6.0,5.0,4.0,5.0,4.0,4.0,6.0,0.0"
"0,23.0,50060.0,2.0,0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0"
"0,23.0,50060.0,2.0,0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,0.0"
"0,23.0,50060.0,2.0,0,5.0,6.0,6.0,4.0,5.0,4.0,6.0,6.0,0.0"
"0,23.0,50060.0,2.0,0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0"
"0,23.0,50060.0,2.0,1,7.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,0.0"
"0,23.0,50060.0,2.0,1,4.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,0.0"
"0,23.0,50060.0,2.0,1,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,0.0"
"0,23.0,50060.0,2.0,0,4.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,0.0"
"0,23.0,50060.0,2.0,1,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,0.0"
"0,23.0,50060.0,2.0,1,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0"
"0,25.0,25401.0,2.0,0,4.0,4.0,7.0,6.0,7.0,6.0,4.0,5.0,0.0"
"0,25.0,25401.0,2.0,0,4.0,6.0,7.0,8.0,9.0,8.0,7.0,7.0,0.0"
"0,25.0,25401.0,2.0,0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,0.0"
"0,25.0,25401.0,2.0,0,6.0,8.0,9.0,7.0,8.0,6.0,6.0,7.0,0.0"
"0,25.0,25401.0,2.0,1,7.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,0.0"
"0,25.0,25401.0,2.0,0,5.0,4.0,10.0,6.0,10.0,6.0,7.0,7.0,0.0"
"0,25.0,25401.0,2.0,1,8.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,0.0"
"0,25.0,25401.0,2.0,0,2.0,4.0,8.0,1.0,6.0,6.0,3.0,8.0,0.0"
"0,25.0,25401.0,2.0,0,7.0,6.0,9.0,7.0,9.0,8.0,6.0,9.0,0.0"
"0,25.0,25401.0,2.0,0,6.0,7.0,9.0,8.0,8.0,7.0,6.0,7.0,0.0"
"0,25.0,25401.0,2.0,0,5.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,0.0"
"0,25.0,25401.0,2.0,0,3.0,4.0,6.0,5.0,6.0,5.0,4.0,6.0,0.0"
"0,25.0,25401.0,2.0,0,4.0,4.0,7.0,4.0,7.0,4.0,4.0,8.0,0.0"
"0,25.0,25401.0,2.0,0,3.0,2.0,8.0,7.0,6.0,5.0,4.0,5.0,0.0"
"0,25.0,25401.0,2.0,0,2.0,2.0,6.0,5.0,4.0,4.0,3.0,4.0,0.0"
"0,25.0,25401.0,2.0,0,5.0,5.0,8.0,7.0,10.0,5.0,6.0,6.0,0.0"
"0,25.0,25401.0,2.0,0,6.0,6.0,7.0,6.0,5.0,4.0,6.0,7.0,0.0"
"0,25.0,25401.0,2.0,1,7.0,6.0,9.0,7.0,8.0,6.0,7.0,7.0,0.0"
"0,25.0,25401.0,2.0,0,5.0,6.0,10.0,6.0,10.0,6.0,8.0,8.0,0.0"
"0,25.0,25401.0,2.0,0,6.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,0.0"
"0,25.0,25401.0,2.0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,0.0"
"1,26.0,80608.0,2.0,1,6.0,9.0,8.0,7.0,9.0,8.0,8.0,7.0,0.0"
"1,26.0,80608.0,2.0,0,4.0,7.0,7.0,2.0,6.0,3.0,5.0,4.0,0.0"
"1,26.0,80608.0,2.0,0,3.0,8.0,10.0,3.0,6.0,4.0,5.0,6.0,0.0"
"1,26.0,80608.0,2.0,0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,3.0,0.0"
"1,26.0,80608.0,2.0,1,7.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,0.0"
"1,26.0,80608.0,2.0,0,6.0,5.0,4.0,5.0,3.0,6.0,5.0,4.0,0.0"
"1,26.0,80608.0,2.0,1,6.0,10.0,9.0,8.0,8.0,5.0,7.0,5.0,0.0"
"1,26.0,80608.0,2.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0"
"1,26.0,80608.0,2.0,1,7.0,7.0,8.0,7.0,5.0,6.0,9.0,10.0,0.0"
"1,26.0,80608.0,2.0,1,8.0,10.0,9.0,7.0,5.0,8.0,9.0,10.0,0.0"
"1,26.0,80608.0,2.0,0,5.0,6.0,7.0,3.0,6.0,6.0,6.0,3.0,0.0"
"1,26.0,80608.0,2.0,1,8.0,5.0,7.0,8.0,7.0,8.0,8.0,6.0,0.0"
"1,26.0,80608.0,2.0,1,8.0,9.0,6.0,8.0,5.0,7.0,9.0,8.0,0.0"
"1,26.0,80608.0,2.0,0,3.0,4.0,6.0,2.0,3.0,4.0,3.0,3.0,0.0"
"1,26.0,80608.0,2.0,1,9.0,9.0,6.0,5.0,4.0,3.0,7.0,2.0,0.0"
"1,26.0,80608.0,2.0,0,5.0,8.0,3.0,5.0,3.0,4.0,6.0,3.0,0.0"
"1,26.0,80608.0,2.0,1,8.0,9.0,8.0,8.0,7.0,7.0,8.0,6.0,0.0"
"1,26.0,80608.0,2.0,1,9.0,10.0,8.0,9.0,7.0,8.0,9.0,9.0,0.0"
"1,26.0,80608.0,2.0,1,7.0,9.0,8.0,7.0,5.0,5.0,7.0,7.0,0.0"
"1,26.0,80608.0,2.0,1,7.0,4.0,4.0,9.0,8.0,8.0,8.0,7.0,0.0"
"1,26.0,80608.0,2.0,0,7.0,6.0,5.0,6.0,8.0,6.0,6.0,3.0,0.0"
"1,25.0,43844.0,3.0,0,6.5,8.0,9.0,10.0,8.0,4.0,3.0,6.0,0.0"
"1,25.0,43844.0,3.0,0,4.0,7.0,7.0,4.0,6.0,4.0,3.0,4.0,0.0"
"1,25.0,43844.0,3.0,0,6.0,5.0,8.0,7.0,8.0,4.0,3.0,6.0,0.0"
"1,25.0,43844.0,3.0,0,5.0,5.0,7.0,3.0,6.0,4.0,2.0,6.0,0.0"
"1,25.0,43844.0,3.0,1,7.0,7.0,8.0,6.0,9.0,6.0,6.0,6.0,0.0"
"1,25.0,43844.0,3.0,0,8.0,8.0,7.0,7.0,5.0,4.0,4.0,4.0,0.0"
"1,25.0,43844.0,3.0,0,7.0,6.0,8.0,7.0,5.0,4.0,4.0,3.0,0.0"
"1,25.0,43844.0,3.0,0,9.0,1.0,6.0,3.0,4.0,2.0,1.0,1.0,0.0"
"1,25.0,43844.0,3.0,1,6.0,7.0,8.0,8.0,7.0,5.0,5.0,3.0,1.0"
"1,25.0,43844.0,3.0,0,7.0,8.0,10.0,9.0,7.0,8.0,4.0,1.0,1.0"
"1,25.0,43844.0,3.0,0,6.0,8.0,9.0,3.0,7.0,4.0,5.0,3.0,0.0"
"1,25.0,43844.0,3.0,0,8.0,8.0,8.0,9.0,6.0,4.0,8.0,4.0,0.0"
"1,25.0,43844.0,3.0,1,7.0,7.0,9.0,7.0,6.0,6.0,6.0,5.0,0.0"
"1,25.0,43844.0,3.0,0,6.0,7.0,9.0,3.0,4.0,3.0,6.0,4.0,0.0"
"1,25.0,43844.0,3.0,1,8.0,7.0,8.0,7.0,7.0,4.0,6.5,6.5,0.0"
"1,25.0,43844.0,3.0,0,6.0,7.0,8.0,4.0,5.0,4.0,4.0,6.0,0.0"
"1,25.0,43844.0,3.0,1,8.0,9.0,9.0,8.0,9.0,6.0,8.0,8.0,0.0"
"1,25.0,43844.0,3.0,1,8.0,7.0,9.0,8.0,9.0,4.0,6.0,3.0,0.0"
"1,25.0,43844.0,3.0,1,7.0,8.0,9.0,8.0,7.0,4.0,5.0,5.0,0.0"
"1,25.0,43844.0,3.0,0,9.0,7.0,6.0,4.0,6.0,3.0,4.0,5.0,0.0"
"1,25.0,43844.0,3.0,0,7.0,9.0,5.0,7.0,6.0,5.0,7.0,3.0,0.0"
"1,27.0,53196.0,1.0,0,4.0,6.0,5.0,8.0,5.0,5.0,5.0,3.0,0.0"
"1,27.0,53196.0,1.0,0,3.0,6.0,6.0,4.0,4.0,5.0,4.0,2.0,0.0"
"1,27.0,53196.0,1.0,0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,0.0"
"1,27.0,53196.0,1.0,0,5.0,7.0,3.0,4.0,5.0,5.0,5.0,5.0,0.0"
"1,27.0,53196.0,1.0,1,6.0,6.0,6.0,6.0,5.0,5.0,6.0,3.0,0.0"
"1,27.0,53196.0,1.0,0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,2.0,0.0"
"1,27.0,53196.0,1.0,0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,2.0,0.0"
"1,27.0,53196.0,1.0,0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,0.0"
"1,27.0,53196.0,1.0,0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,0.0"
"1,27.0,53196.0,1.0,0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,3.0,0.0"
"1,27.0,53196.0,1.0,0,4.0,7.0,7.0,6.0,5.0,5.0,6.0,4.0,0.0"
"1,27.0,53196.0,1.0,1,6.0,5.0,7.0,7.0,6.0,7.0,7.0,4.0,0.0"
"1,27.0,53196.0,1.0,0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,0.0"
"1,27.0,53196.0,1.0,0,3.0,6.0,5.0,3.0,5.0,3.0,3.0,3.0,0.0"
"1,27.0,53196.0,1.0,1,7.0,6.0,7.0,6.0,5.0,5.0,6.0,3.0,0.0"
"1,27.0,53196.0,1.0,0,3.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0"
"1,27.0,53196.0,1.0,1,5.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,0.0"
